Scenario,Arm,Age0,Age1,Index,A,M,L,U
Overall,ReRZV_1d,70,80,N0,1,1,1,1
Overall,ReRZV_1d,70,80,Year0,2024,2024,2024,2024
Overall,ReRZV_1d,70,80,Year_Life,16.743457674813552,16.743457659626745,16.74335236341328,16.74356807645416
Overall,ReRZV_1d,70,80,Year_Immunised,6.99118664491806,6.985869394224079,5.936287374789642,8.124434488714753
Overall,ReRZV_1d,70,80,Risk_HZ,0.08703580666101098,0.08704300033915777,0.07652370598434349,0.09716727028632499
Overall,ReRZV_1d,70,80,Risk_Hosp,0.003944069610098933,0.003951015259548215,0.0030261838483253054,0.0048637151702760235
Overall,ReRZV_1d,70,80,Risk_PHN,0.007080362518646892,0.007076333673278302,0.006027870113509556,0.008114065316838115
Overall,ReRZV_1d,70,80,Risk_Death,8.372455915024608e-5,8.380811582108114e-5,6.123173139636383e-5,1.0458811863322818e-4
Overall,ReRZV_1d,70,80,Q_Life,12.68088641857897,12.680886776547116,12.680814347241235,12.680960992709062
Overall,ReRZV_1d,70,80,Q_HZ,-0.012325330517936767,-0.012293355720131047,-0.014635906628629363,-0.010236960317321263
Overall,ReRZV_1d,70,80,Q_HZ_Norm,-0.0039804997749057856,-0.003961581145997128,-0.00467788127575474,-0.00335554626259832
Overall,ReRZV_1d,70,80,Q_All,12.64889143641606,12.648919160545688,12.646538373828303,12.651013694877904
Overall,ReRZV_1d,70,80,Q_HZ_d,-0.01055879738063606,-0.01052756235439749,-0.012436810641035783,-0.008870031889792154
Overall,ReRZV_1d,70,80,Q_HZ_Norm_d,-0.0034467676472535375,-0.0034318526196891923,-0.004030117623016926,-0.0029345240647456325
Overall,ReRZV_1d,70,80,Q_Life_d,11.071451050440146,11.071451159358169,11.071397229843031,11.07150488391667
Overall,ReRZV_1d,70,80,Q_All_d,11.06089225305951,11.06092525993174,11.058987097010851,11.062619124750297
Overall,ReRZV_1d,70,80,C_Hosp,17.011467330553423,17.049910666339557,12.847326598156625,21.12395314156403
Overall,ReRZV_1d,70,80,C_GP_NonPHN,9.72584212282091,9.720353372012259,8.554170430970933,10.853714008911295
Overall,ReRZV_1d,70,80,C_GP_PHN,3.860322961456508,3.8607494040878905,3.244746006540265,4.464979067975953
Overall,ReRZV_1d,70,80,C_GP,13.58616508427742,13.582899528629532,11.832362301131795,15.200031428601806
Overall,ReRZV_1d,70,80,C_Med,30.597632414830844,30.64586051381589,25.01380396324213,35.824623810616195
Overall,ReRZV_1d,70,80,C_VacZVL,110,110,110,110
Overall,ReRZV_1d,70,80,C_VacRZV,68.66176424792715,68.66176594759384,68.66161820856776,68.66190011517705
Overall,ReRZV_1d,70,80,C_Vac,178.66176424792715,178.66176594759384,178.66161820856775,178.66190011517705
Overall,ReRZV_1d,70,80,C_All,209.25939666275798,209.30760472928318,203.67541758131995,214.48644540014536
